MUNI_NUM;MUNI_DESC_I;MUNI_DESC_D;MUNI_DESC_L;MUNI_SECT;MUNI_SECP;MUNI_BLANK;MUNI_NULLS;LIST_NUM;LIST_NAME;LIST_VOTES
021092;SESTO;SEXTEN;SEST;2;2;8;24;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;7
021092;SESTO;SEXTEN;SEST;2;2;8;24;16;FÜR SÜDTIROL MIT WIDMANN;143
021093;SILANDRO;SCHLANDERS;SCHLANDERS;6;6;47;73;1;TEAM K;492
021093;SILANDRO;SCHLANDERS;SCHLANDERS;6;6;47;73;2;MOVIMENTO 5 STELLE;8
021093;SILANDRO;SCHLANDERS;SCHLANDERS;6;6;47;73;3;ENZIAN;31
021093;SILANDRO;SCHLANDERS;SCHLANDERS;6;6;47;73;4;STF SÜDTIROLER FREIHEIT;722
021093;SILANDRO;SCHLANDERS;SCHLANDERS;6;6;47;73;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;16
021093;SILANDRO;SCHLANDERS;SCHLANDERS;6;6;47;73;6;VERDI GRÜNE VËRC;263
021093;SILANDRO;SCHLANDERS;SCHLANDERS;6;6;47;73;7;FRATELLI D’ITALIA;49
021093;SILANDRO;SCHLANDERS;SCHLANDERS;6;6;47;73;8;LA CIVICA;12
021093;SILANDRO;SCHLANDERS;SCHLANDERS;6;6;47;73;9;JWA - WIRTH ANDERLAN;273
021093;SILANDRO;SCHLANDERS;SCHLANDERS;6;6;47;73;10;DIE FREIHEITLICHEN;212
021093;SILANDRO;SCHLANDERS;SCHLANDERS;6;6;47;73;11;FORZA ITALIA;8
021093;SILANDRO;SCHLANDERS;SCHLANDERS;6;6;47;73;12;VITA;78
021093;SILANDRO;SCHLANDERS;SCHLANDERS;6;6;47;73;13;CENTRO DESTRA;4
021093;SILANDRO;SCHLANDERS;SCHLANDERS;6;6;47;73;14;SVP SÜDTIROLER VOLKSPARTEI;1178
021093;SILANDRO;SCHLANDERS;SCHLANDERS;6;6;47;73;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;30
021093;SILANDRO;SCHLANDERS;SCHLANDERS;6;6;47;73;16;FÜR SÜDTIROL MIT WIDMANN;117
021094;SLUDERNO;SCHLUDERNS;SCHLUDERNS;2;2;10;29;1;TEAM K;157
021094;SLUDERNO;SCHLUDERNS;SCHLUDERNS;2;2;10;29;2;MOVIMENTO 5 STELLE;1
021094;SLUDERNO;SCHLUDERNS;SCHLUDERNS;2;2;10;29;3;ENZIAN;10
021094;SLUDERNO;SCHLUDERNS;SCHLUDERNS;2;2;10;29;4;STF SÜDTIROLER FREIHEIT;225
021094;SLUDERNO;SCHLUDERNS;SCHLUDERNS;2;2;10;29;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;2
021094;SLUDERNO;SCHLUDERNS;SCHLUDERNS;2;2;10;29;6;VERDI GRÜNE VËRC;100
021094;SLUDERNO;SCHLUDERNS;SCHLUDERNS;2;2;10;29;7;FRATELLI D’ITALIA;11
021094;SLUDERNO;SCHLUDERNS;SCHLUDERNS;2;2;10;29;8;LA CIVICA;0
021094;SLUDERNO;SCHLUDERNS;SCHLUDERNS;2;2;10;29;9;JWA - WIRTH ANDERLAN;125
021094;SLUDERNO;SCHLUDERNS;SCHLUDERNS;2;2;10;29;10;DIE FREIHEITLICHEN;69
021094;SLUDERNO;SCHLUDERNS;SCHLUDERNS;2;2;10;29;11;FORZA ITALIA;0
021094;SLUDERNO;SCHLUDERNS;SCHLUDERNS;2;2;10;29;12;VITA;20
021094;SLUDERNO;SCHLUDERNS;SCHLUDERNS;2;2;10;29;13;CENTRO DESTRA;1
021094;SLUDERNO;SCHLUDERNS;SCHLUDERNS;2;2;10;29;14;SVP SÜDTIROLER VOLKSPARTEI;302
021094;SLUDERNO;SCHLUDERNS;SCHLUDERNS;2;2;10;29;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;3
021094;SLUDERNO;SCHLUDERNS;SCHLUDERNS;2;2;10;29;16;FÜR SÜDTIROL MIT WIDMANN;20
021095;STELVIO;STILFS;STILFS;2;2;6;26;1;TEAM K;69
021095;STELVIO;STILFS;STILFS;2;2;6;26;2;MOVIMENTO 5 STELLE;2
021095;STELVIO;STILFS;STILFS;2;2;6;26;3;ENZIAN;7
021095;STELVIO;STILFS;STILFS;2;2;6;26;4;STF SÜDTIROLER FREIHEIT;137
021095;STELVIO;STILFS;STILFS;2;2;6;26;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;1
021095;STELVIO;STILFS;STILFS;2;2;6;26;6;VERDI GRÜNE VËRC;23
021095;STELVIO;STILFS;STILFS;2;2;6;26;7;FRATELLI D’ITALIA;5
021095;STELVIO;STILFS;STILFS;2;2;6;26;8;LA CIVICA;0
021095;STELVIO;STILFS;STILFS;2;2;6;26;9;JWA - WIRTH ANDERLAN;59
021095;STELVIO;STILFS;STILFS;2;2;6;26;10;DIE FREIHEITLICHEN;26
021095;STELVIO;STILFS;STILFS;2;2;6;26;11;FORZA ITALIA;0
021095;STELVIO;STILFS;STILFS;2;2;6;26;12;VITA;10
021095;STELVIO;STILFS;STILFS;2;2;6;26;13;CENTRO DESTRA;0
021095;STELVIO;STILFS;STILFS;2;2;6;26;14;SVP SÜDTIROLER VOLKSPARTEI;243
021095;STELVIO;STILFS;STILFS;2;2;6;26;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;0
021095;STELVIO;STILFS;STILFS;2;2;6;26;16;FÜR SÜDTIROL MIT WIDMANN;23
021096;TERENTO;TERENTEN;TERENTEN;1;1;13;36;1;TEAM K;180
021096;TERENTO;TERENTEN;TERENTEN;1;1;13;36;2;MOVIMENTO 5 STELLE;1
021096;TERENTO;TERENTEN;TERENTEN;1;1;13;36;3;ENZIAN;12
021096;TERENTO;TERENTEN;TERENTEN;1;1;13;36;4;STF SÜDTIROLER FREIHEIT;217
021096;TERENTO;TERENTEN;TERENTEN;1;1;13;36;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;1
021096;TERENTO;TERENTEN;TERENTEN;1;1;13;36;6;VERDI GRÜNE VËRC;35
021096;TERENTO;TERENTEN;TERENTEN;1;1;13;36;7;FRATELLI D’ITALIA;5
021096;TERENTO;TERENTEN;TERENTEN;1;1;13;36;8;LA CIVICA;0
021096;TERENTO;TERENTEN;TERENTEN;1;1;13;36;9;JWA - WIRTH ANDERLAN;148
021096;TERENTO;TERENTEN;TERENTEN;1;1;13;36;10;DIE FREIHEITLICHEN;47
021096;TERENTO;TERENTEN;TERENTEN;1;1;13;36;11;FORZA ITALIA;0
021096;TERENTO;TERENTEN;TERENTEN;1;1;13;36;12;VITA;11
021096;TERENTO;TERENTEN;TERENTEN;1;1;13;36;13;CENTRO DESTRA;1
021096;TERENTO;TERENTEN;TERENTEN;1;1;13;36;14;SVP SÜDTIROLER VOLKSPARTEI;396
021096;TERENTO;TERENTEN;TERENTEN;1;1;13;36;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;2
021096;TERENTO;TERENTEN;TERENTEN;1;1;13;36;16;FÜR SÜDTIROL MIT WIDMANN;39
021097;TERLANO;TERLAN;TERLAN;4;4;18;53;1;TEAM K;319
021097;TERLANO;TERLAN;TERLAN;4;4;18;53;2;MOVIMENTO 5 STELLE;8
021097;TERLANO;TERLAN;TERLAN;4;4;18;53;3;ENZIAN;14
021097;TERLANO;TERLAN;TERLAN;4;4;18;53;4;STF SÜDTIROLER FREIHEIT;179
021097;TERLANO;TERLAN;TERLAN;4;4;18;53;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;43
021097;TERLANO;TERLAN;TERLAN;4;4;18;53;6;VERDI GRÜNE VËRC;268
021097;TERLANO;TERLAN;TERLAN;4;4;18;53;7;FRATELLI D’ITALIA;101
021097;TERLANO;TERLAN;TERLAN;4;4;18;53;8;LA CIVICA;66
021097;TERLANO;TERLAN;TERLAN;4;4;18;53;9;JWA - WIRTH ANDERLAN;117
021097;TERLANO;TERLAN;TERLAN;4;4;18;53;10;DIE FREIHEITLICHEN;239
021097;TERLANO;TERLAN;TERLAN;4;4;18;53;11;FORZA ITALIA;7
021097;TERLANO;TERLAN;TERLAN;4;4;18;53;12;VITA;69
021097;TERLANO;TERLAN;TERLAN;4;4;18;53;13;CENTRO DESTRA;8
021097;TERLANO;TERLAN;TERLAN;4;4;18;53;14;SVP SÜDTIROLER VOLKSPARTEI;998
021097;TERLANO;TERLAN;TERLAN;4;4;18;53;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;60
021097;TERLANO;TERLAN;TERLAN;4;4;18;53;16;FÜR SÜDTIROL MIT WIDMANN;129
021098;TERMENO S.S.D.V.;TRAMIN A.D.W.;TRAMIN A.D.W.;3;3;14;38;1;TEAM K;152
021098;TERMENO S.S.D.V.;TRAMIN A.D.W.;TRAMIN A.D.W.;3;3;14;38;2;MOVIMENTO 5 STELLE;4
021098;TERMENO S.S.D.V.;TRAMIN A.D.W.;TRAMIN A.D.W.;3;3;14;38;3;ENZIAN;11
021098;TERMENO S.S.D.V.;TRAMIN A.D.W.;TRAMIN A.D.W.;3;3;14;38;4;STF SÜDTIROLER FREIHEIT;273
021098;TERMENO S.S.D.V.;TRAMIN A.D.W.;TRAMIN A.D.W.;3;3;14;38;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;28
021098;TERMENO S.S.D.V.;TRAMIN A.D.W.;TRAMIN A.D.W.;3;3;14;38;6;VERDI GRÜNE VËRC;142
021098;TERMENO S.S.D.V.;TRAMIN A.D.W.;TRAMIN A.D.W.;3;3;14;38;7;FRATELLI D’ITALIA;21
021098;TERMENO S.S.D.V.;TRAMIN A.D.W.;TRAMIN A.D.W.;3;3;14;38;8;LA CIVICA;2
021098;TERMENO S.S.D.V.;TRAMIN A.D.W.;TRAMIN A.D.W.;3;3;14;38;9;JWA - WIRTH ANDERLAN;175
021098;TERMENO S.S.D.V.;TRAMIN A.D.W.;TRAMIN A.D.W.;3;3;14;38;10;DIE FREIHEITLICHEN;159
021098;TERMENO S.S.D.V.;TRAMIN A.D.W.;TRAMIN A.D.W.;3;3;14;38;11;FORZA ITALIA;1
021098;TERMENO S.S.D.V.;TRAMIN A.D.W.;TRAMIN A.D.W.;3;3;14;38;12;VITA;57
021098;TERMENO S.S.D.V.;TRAMIN A.D.W.;TRAMIN A.D.W.;3;3;14;38;13;CENTRO DESTRA;1
021098;TERMENO S.S.D.V.;TRAMIN A.D.W.;TRAMIN A.D.W.;3;3;14;38;14;SVP SÜDTIROLER VOLKSPARTEI;872
021098;TERMENO S.S.D.V.;TRAMIN A.D.W.;TRAMIN A.D.W.;3;3;14;38;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;11
021098;TERMENO S.S.D.V.;TRAMIN A.D.W.;TRAMIN A.D.W.;3;3;14;38;16;FÜR SÜDTIROL MIT WIDMANN;113
021099;TESIMO;TISENS;TISENS;2;2;10;28;1;TEAM K;119
021099;TESIMO;TISENS;TISENS;2;2;10;28;2;MOVIMENTO 5 STELLE;0
021099;TESIMO;TISENS;TISENS;2;2;10;28;3;ENZIAN;10
021099;TESIMO;TISENS;TISENS;2;2;10;28;4;STF SÜDTIROLER FREIHEIT;221
021099;TESIMO;TISENS;TISENS;2;2;10;28;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;2
021099;TESIMO;TISENS;TISENS;2;2;10;28;6;VERDI GRÜNE VËRC;59
021099;TESIMO;TISENS;TISENS;2;2;10;28;7;FRATELLI D’ITALIA;10
021099;TESIMO;TISENS;TISENS;2;2;10;28;8;LA CIVICA;1
021099;TESIMO;TISENS;TISENS;2;2;10;28;9;JWA - WIRTH ANDERLAN;120
021099;TESIMO;TISENS;TISENS;2;2;10;28;10;DIE FREIHEITLICHEN;130
021099;TESIMO;TISENS;TISENS;2;2;10;28;11;FORZA ITALIA;1
021099;TESIMO;TISENS;TISENS;2;2;10;28;12;VITA;28
021099;TESIMO;TISENS;TISENS;2;2;10;28;13;CENTRO DESTRA;1
021099;TESIMO;TISENS;TISENS;2;2;10;28;14;SVP SÜDTIROLER VOLKSPARTEI;451
021099;TESIMO;TISENS;TISENS;2;2;10;28;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;11
021099;TESIMO;TISENS;TISENS;2;2;10;28;16;FÜR SÜDTIROL MIT WIDMANN;34
021100;TIRES;TIERS;TIERS;1;1;13;14;1;TEAM K;78
021100;TIRES;TIERS;TIERS;1;1;13;14;2;MOVIMENTO 5 STELLE;0
021100;TIRES;TIERS;TIERS;1;1;13;14;3;ENZIAN;7
021100;TIRES;TIERS;TIERS;1;1;13;14;4;STF SÜDTIROLER FREIHEIT;36
021100;TIRES;TIERS;TIERS;1;1;13;14;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;3
021100;TIRES;TIERS;TIERS;1;1;13;14;6;VERDI GRÜNE VËRC;44
021100;TIRES;TIERS;TIERS;1;1;13;14;7;FRATELLI D’ITALIA;7
021100;TIRES;TIERS;TIERS;1;1;13;14;8;LA CIVICA;2
021100;TIRES;TIERS;TIERS;1;1;13;14;9;JWA - WIRTH ANDERLAN;43
021100;TIRES;TIERS;TIERS;1;1;13;14;10;DIE FREIHEITLICHEN;42
021100;TIRES;TIERS;TIERS;1;1;13;14;11;FORZA ITALIA;0
021100;TIRES;TIERS;TIERS;1;1;13;14;12;VITA;18
021100;TIRES;TIERS;TIERS;1;1;13;14;13;CENTRO DESTRA;1
021100;TIRES;TIERS;TIERS;1;1;13;14;14;SVP SÜDTIROLER VOLKSPARTEI;302
021100;TIRES;TIERS;TIERS;1;1;13;14;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;1
021100;TIRES;TIERS;TIERS;1;1;13;14;16;FÜR SÜDTIROL MIT WIDMANN;22
021101;TIROLO;TIROL;TIROL;2;2;11;17;1;TEAM K;223
021101;TIROLO;TIROL;TIROL;2;2;11;17;2;MOVIMENTO 5 STELLE;4
021101;TIROLO;TIROL;TIROL;2;2;11;17;3;ENZIAN;20
021101;TIROLO;TIROL;TIROL;2;2;11;17;4;STF SÜDTIROLER FREIHEIT;236
021101;TIROLO;TIROL;TIROL;2;2;11;17;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;4
021101;TIROLO;TIROL;TIROL;2;2;11;17;6;VERDI GRÜNE VËRC;89
021101;TIROLO;TIROL;TIROL;2;2;11;17;7;FRATELLI D’ITALIA;23
021101;TIROLO;TIROL;TIROL;2;2;11;17;8;LA CIVICA;9
021101;TIROLO;TIROL;TIROL;2;2;11;17;9;JWA - WIRTH ANDERLAN;89
021101;TIROLO;TIROL;TIROL;2;2;11;17;10;DIE FREIHEITLICHEN;115
021101;TIROLO;TIROL;TIROL;2;2;11;17;11;FORZA ITALIA;0
021101;TIROLO;TIROL;TIROL;2;2;11;17;12;VITA;19
021101;TIROLO;TIROL;TIROL;2;2;11;17;13;CENTRO DESTRA;2
021101;TIROLO;TIROL;TIROL;2;2;11;17;14;SVP SÜDTIROLER VOLKSPARTEI;584
021101;TIROLO;TIROL;TIROL;2;2;11;17;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;8
021101;TIROLO;TIROL;TIROL;2;2;11;17;16;FÜR SÜDTIROL MIT WIDMANN;33
021102;TRODENA NEL PARCO NATURALE;TRUDEN IM NATURPARK;TRUDEN IM NATURPARK;2;2;6;22;1;TEAM K;48
021102;TRODENA NEL PARCO NATURALE;TRUDEN IM NATURPARK;TRUDEN IM NATURPARK;2;2;6;22;2;MOVIMENTO 5 STELLE;1
021102;TRODENA NEL PARCO NATURALE;TRUDEN IM NATURPARK;TRUDEN IM NATURPARK;2;2;6;22;3;ENZIAN;4
021102;TRODENA NEL PARCO NATURALE;TRUDEN IM NATURPARK;TRUDEN IM NATURPARK;2;2;6;22;4;STF SÜDTIROLER FREIHEIT;57
021102;TRODENA NEL PARCO NATURALE;TRUDEN IM NATURPARK;TRUDEN IM NATURPARK;2;2;6;22;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;5
021102;TRODENA NEL PARCO NATURALE;TRUDEN IM NATURPARK;TRUDEN IM NATURPARK;2;2;6;22;6;VERDI GRÜNE VËRC;45
021102;TRODENA NEL PARCO NATURALE;TRUDEN IM NATURPARK;TRUDEN IM NATURPARK;2;2;6;22;7;FRATELLI D’ITALIA;12
021102;TRODENA NEL PARCO NATURALE;TRUDEN IM NATURPARK;TRUDEN IM NATURPARK;2;2;6;22;8;LA CIVICA;0
021102;TRODENA NEL PARCO NATURALE;TRUDEN IM NATURPARK;TRUDEN IM NATURPARK;2;2;6;22;9;JWA - WIRTH ANDERLAN;47
021102;TRODENA NEL PARCO NATURALE;TRUDEN IM NATURPARK;TRUDEN IM NATURPARK;2;2;6;22;10;DIE FREIHEITLICHEN;33
021102;TRODENA NEL PARCO NATURALE;TRUDEN IM NATURPARK;TRUDEN IM NATURPARK;2;2;6;22;11;FORZA ITALIA;3
021102;TRODENA NEL PARCO NATURALE;TRUDEN IM NATURPARK;TRUDEN IM NATURPARK;2;2;6;22;12;VITA;16
021102;TRODENA NEL PARCO NATURALE;TRUDEN IM NATURPARK;TRUDEN IM NATURPARK;2;2;6;22;13;CENTRO DESTRA;1
021102;TRODENA NEL PARCO NATURALE;TRUDEN IM NATURPARK;TRUDEN IM NATURPARK;2;2;6;22;14;SVP SÜDTIROLER VOLKSPARTEI;233
021102;TRODENA NEL PARCO NATURALE;TRUDEN IM NATURPARK;TRUDEN IM NATURPARK;2;2;6;22;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;6
021102;TRODENA NEL PARCO NATURALE;TRUDEN IM NATURPARK;TRUDEN IM NATURPARK;2;2;6;22;16;FÜR SÜDTIROL MIT WIDMANN;27
021103;TUBRE;TAUFERS IM MÜNSTERTAL;TURES TLA VAL MUSTAIR;1;1;6;17;1;TEAM K;64
021103;TUBRE;TAUFERS IM MÜNSTERTAL;TURES TLA VAL MUSTAIR;1;1;6;17;2;MOVIMENTO 5 STELLE;1
021103;TUBRE;TAUFERS IM MÜNSTERTAL;TURES TLA VAL MUSTAIR;1;1;6;17;3;ENZIAN;10
021103;TUBRE;TAUFERS IM MÜNSTERTAL;TURES TLA VAL MUSTAIR;1;1;6;17;4;STF SÜDTIROLER FREIHEIT;102
021103;TUBRE;TAUFERS IM MÜNSTERTAL;TURES TLA VAL MUSTAIR;1;1;6;17;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;1
021103;TUBRE;TAUFERS IM MÜNSTERTAL;TURES TLA VAL MUSTAIR;1;1;6;17;6;VERDI GRÜNE VËRC;54
021103;TUBRE;TAUFERS IM MÜNSTERTAL;TURES TLA VAL MUSTAIR;1;1;6;17;7;FRATELLI D’ITALIA;1
021103;TUBRE;TAUFERS IM MÜNSTERTAL;TURES TLA VAL MUSTAIR;1;1;6;17;8;LA CIVICA;1
021103;TUBRE;TAUFERS IM MÜNSTERTAL;TURES TLA VAL MUSTAIR;1;1;6;17;9;JWA - WIRTH ANDERLAN;53
021103;TUBRE;TAUFERS IM MÜNSTERTAL;TURES TLA VAL MUSTAIR;1;1;6;17;10;DIE FREIHEITLICHEN;31
021103;TUBRE;TAUFERS IM MÜNSTERTAL;TURES TLA VAL MUSTAIR;1;1;6;17;11;FORZA ITALIA;0
021103;TUBRE;TAUFERS IM MÜNSTERTAL;TURES TLA VAL MUSTAIR;1;1;6;17;12;VITA;23
021103;TUBRE;TAUFERS IM MÜNSTERTAL;TURES TLA VAL MUSTAIR;1;1;6;17;13;CENTRO DESTRA;0
021103;TUBRE;TAUFERS IM MÜNSTERTAL;TURES TLA VAL MUSTAIR;1;1;6;17;14;SVP SÜDTIROLER VOLKSPARTEI;180
021103;TUBRE;TAUFERS IM MÜNSTERTAL;TURES TLA VAL MUSTAIR;1;1;6;17;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;2
021103;TUBRE;TAUFERS IM MÜNSTERTAL;TURES TLA VAL MUSTAIR;1;1;6;17;16;FÜR SÜDTIROL MIT WIDMANN;14
021104;ULTIMO;ULTEN;ULTEN;4;4;37;30;1;TEAM K;169
021104;ULTIMO;ULTEN;ULTEN;4;4;37;30;2;MOVIMENTO 5 STELLE;0
021104;ULTIMO;ULTEN;ULTEN;4;4;37;30;3;ENZIAN;31
021104;ULTIMO;ULTEN;ULTEN;4;4;37;30;4;STF SÜDTIROLER FREIHEIT;289
021104;ULTIMO;ULTEN;ULTEN;4;4;37;30;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;5
021104;ULTIMO;ULTEN;ULTEN;4;4;37;30;6;VERDI GRÜNE VËRC;79
021104;ULTIMO;ULTEN;ULTEN;4;4;37;30;7;FRATELLI D’ITALIA;16
021104;ULTIMO;ULTEN;ULTEN;4;4;37;30;8;LA CIVICA;0
021104;ULTIMO;ULTEN;ULTEN;4;4;37;30;9;JWA - WIRTH ANDERLAN;334
021104;ULTIMO;ULTEN;ULTEN;4;4;37;30;10;DIE FREIHEITLICHEN;196
021104;ULTIMO;ULTEN;ULTEN;4;4;37;30;11;FORZA ITALIA;0
021104;ULTIMO;ULTEN;ULTEN;4;4;37;30;12;VITA;52
021104;ULTIMO;ULTEN;ULTEN;4;4;37;30;13;CENTRO DESTRA;1
021104;ULTIMO;ULTEN;ULTEN;4;4;37;30;14;SVP SÜDTIROLER VOLKSPARTEI;604
021104;ULTIMO;ULTEN;ULTEN;4;4;37;30;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;7
021104;ULTIMO;ULTEN;ULTEN;4;4;37;30;16;FÜR SÜDTIROL MIT WIDMANN;40
021105;VADENA;PFATTEN;PFATTEN;1;1;5;8;1;TEAM K;23
021105;VADENA;PFATTEN;PFATTEN;1;1;5;8;2;MOVIMENTO 5 STELLE;7
021105;VADENA;PFATTEN;PFATTEN;1;1;5;8;3;ENZIAN;1
021105;VADENA;PFATTEN;PFATTEN;1;1;5;8;4;STF SÜDTIROLER FREIHEIT;8
021105;VADENA;PFATTEN;PFATTEN;1;1;5;8;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;30
021105;VADENA;PFATTEN;PFATTEN;1;1;5;8;6;VERDI GRÜNE VËRC;32
021105;VADENA;PFATTEN;PFATTEN;1;1;5;8;7;FRATELLI D’ITALIA;49
021105;VADENA;PFATTEN;PFATTEN;1;1;5;8;8;LA CIVICA;13
021105;VADENA;PFATTEN;PFATTEN;1;1;5;8;9;JWA - WIRTH ANDERLAN;18
021105;VADENA;PFATTEN;PFATTEN;1;1;5;8;10;DIE FREIHEITLICHEN;7
021105;VADENA;PFATTEN;PFATTEN;1;1;5;8;11;FORZA ITALIA;4
021105;VADENA;PFATTEN;PFATTEN;1;1;5;8;12;VITA;14
021105;VADENA;PFATTEN;PFATTEN;1;1;5;8;13;CENTRO DESTRA;1
021105;VADENA;PFATTEN;PFATTEN;1;1;5;8;14;SVP SÜDTIROLER VOLKSPARTEI;165
021105;VADENA;PFATTEN;PFATTEN;1;1;5;8;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;93
021105;VADENA;PFATTEN;PFATTEN;1;1;5;8;16;FÜR SÜDTIROL MIT WIDMANN;20
021106;VALDAORA;OLANG;VALDAURA;4;4;34;33;1;TEAM K;310
021106;VALDAORA;OLANG;VALDAURA;4;4;34;33;2;MOVIMENTO 5 STELLE;2
021106;VALDAORA;OLANG;VALDAURA;4;4;34;33;3;ENZIAN;7
021106;VALDAORA;OLANG;VALDAURA;4;4;34;33;4;STF SÜDTIROLER FREIHEIT;167
021106;VALDAORA;OLANG;VALDAURA;4;4;34;33;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;3
021106;VALDAORA;OLANG;VALDAURA;4;4;34;33;6;VERDI GRÜNE VËRC;147
021106;VALDAORA;OLANG;VALDAURA;4;4;34;33;7;FRATELLI D’ITALIA;16
021106;VALDAORA;OLANG;VALDAURA;4;4;34;33;8;LA CIVICA;3
021106;VALDAORA;OLANG;VALDAURA;4;4;34;33;9;JWA - WIRTH ANDERLAN;162
021106;VALDAORA;OLANG;VALDAURA;4;4;34;33;10;DIE FREIHEITLICHEN;94
021106;VALDAORA;OLANG;VALDAURA;4;4;34;33;11;FORZA ITALIA;0
021106;VALDAORA;OLANG;VALDAURA;4;4;34;33;12;VITA;48
021106;VALDAORA;OLANG;VALDAURA;4;4;34;33;13;CENTRO DESTRA;1
021106;VALDAORA;OLANG;VALDAURA;4;4;34;33;14;SVP SÜDTIROLER VOLKSPARTEI;783
021106;VALDAORA;OLANG;VALDAURA;4;4;34;33;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;1
021106;VALDAORA;OLANG;VALDAURA;4;4;34;33;16;FÜR SÜDTIROL MIT WIDMANN;71
021107;VAL DI VIZZE;PFITSCH;PFITSCH;4;4;22;30;1;TEAM K;311
021107;VAL DI VIZZE;PFITSCH;PFITSCH;4;4;22;30;2;MOVIMENTO 5 STELLE;6
021107;VAL DI VIZZE;PFITSCH;PFITSCH;4;4;22;30;3;ENZIAN;13
021107;VAL DI VIZZE;PFITSCH;PFITSCH;4;4;22;30;4;STF SÜDTIROLER FREIHEIT;295
021107;VAL DI VIZZE;PFITSCH;PFITSCH;4;4;22;30;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;36
021107;VAL DI VIZZE;PFITSCH;PFITSCH;4;4;22;30;6;VERDI GRÜNE VËRC;72
021107;VAL DI VIZZE;PFITSCH;PFITSCH;4;4;22;30;7;FRATELLI D’ITALIA;38
021107;VAL DI VIZZE;PFITSCH;PFITSCH;4;4;22;30;8;LA CIVICA;3
021107;VAL DI VIZZE;PFITSCH;PFITSCH;4;4;22;30;9;JWA - WIRTH ANDERLAN;72
021107;VAL DI VIZZE;PFITSCH;PFITSCH;4;4;22;30;10;DIE FREIHEITLICHEN;70
021107;VAL DI VIZZE;PFITSCH;PFITSCH;4;4;22;30;11;FORZA ITALIA;3
021107;VAL DI VIZZE;PFITSCH;PFITSCH;4;4;22;30;12;VITA;28
021107;VAL DI VIZZE;PFITSCH;PFITSCH;4;4;22;30;13;CENTRO DESTRA;1
021107;VAL DI VIZZE;PFITSCH;PFITSCH;4;4;22;30;14;SVP SÜDTIROLER VOLKSPARTEI;697
021107;VAL DI VIZZE;PFITSCH;PFITSCH;4;4;22;30;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;18
021107;VAL DI VIZZE;PFITSCH;PFITSCH;4;4;22;30;16;FÜR SÜDTIROL MIT WIDMANN;45
021108;VALLE AURINA;AHRNTAL;AHRNTAL;7;7;62;55;1;TEAM K;573
021108;VALLE AURINA;AHRNTAL;AHRNTAL;7;7;62;55;2;MOVIMENTO 5 STELLE;2
021108;VALLE AURINA;AHRNTAL;AHRNTAL;7;7;62;55;3;ENZIAN;21
021108;VALLE AURINA;AHRNTAL;AHRNTAL;7;7;62;55;4;STF SÜDTIROLER FREIHEIT;869
021108;VALLE AURINA;AHRNTAL;AHRNTAL;7;7;62;55;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;2
